deviceid,name,lat,lon
10137705273,TW150214A0505530,23.0343366,120.1539883
10108656848,TW150214A0505534,23.0378733,120.1333533
10120504781,TW150214A0505573,23.307755,120.2775
10120681967,TW150214A0505708,23.30643,120.2793366
10121475251,TW150214A0505817,23.3061933,120.281985
10054926614,TW150214A0505390,23.1156233,120.3450366
10062931553,TW150214A0505436,23.2439433,120.1682166
10065841357,TW150214A0505494,23.24587,120.19224
10062849360,TW150214A0505295,23.1772933,120.2444666
9300501792,TW150214A0505783,22.9241366,120.23993
9305454285,TW150214A0505093,23.0486783,120.2255233
9371270433,TW150214A0505074,22.9244833,120.24564
10119658530,TW150214A0505822,23.305648,120.281595
10053809207,TW150214A0505379,23.18706,120.234405
9475299452,TW150214A0505216,23.0412616,120.2168933
10048429291,TW150214A0505274,23.0424516,120.227745
10065002334,TW150214A0505409,23.2398683,120.1917633
9308982581,TW150214A0505235,23.280365,120.3542066
10065446652,TW150214A0505453,23.23457,120.17822
10122131851,TW150214A0505571,23.3070383,120.2767616
10059881155,TW150214A0505136,23.1814516,120.2458933
9302729815,TW150214A0505179,23.2734066,120.3592133
10096086600,TW150214A0505547,23.2685733,120.3068566
10050409070,TW150214A0505337,23.0734416,120.2090866
10121503917,TW150214A0505640,23.111575,120.2668783
10052926246,TW150214A0505386,23.1047883,120.3489183
10114095424,TW150214A0505699,23.0911033,120.2870733
10061218809,TW150214A0505437,23.229955,120.1883883
9476547414,TW150214A0505251,23.2725766,120.360365
10058258806,TW150214A0505365,23.176715,120.2462616
10107259060,TW150214A0505675,23.175945,120.2313583
10068299932,TW150214A0505424,23.04147,120.2785316
10144950631,TW150214A0505759,23.0487866,120.270165
9304139015,TW150214A0505170,23.2914583,120.3175083
9307698703,TW150214A0505094,23.0492266,120.2260366
10096602841,TW150214A0505716,22.97061,120.221415
9385545028,TW150214A0505793,23.0818383,120.3000633
9454719296,TW150214A0505780,22.922925,120.250125
10120324011,TW150214A0505572,23.3093033,120.276825
9470124558,TW150214A0505237,23.2845066,120.36342
10138215196,TW150214A0505549,23.0360333,120.148005
9297429449,TW150214A0505073,22.9224716,120.24309
9384363838,TW150214A0505204,23.108435,120.2619683
9303746095,TW150214A0505175,23.2742016,120.3606716
10049456087,TW150214A0505290,23.0574333,120.19745
10061004874,TW150214A0505441,23.11266,120.2945133
10141630734,TW150214A0505832,23.2059566,120.323985
10061675392,TW150214A0505495,23.24477,120.1926233
10147971081,TW150214A0505601,22.9644116,120.1821283
9305503905,TW150214A0505111,23.0407266,120.2156816
10116518453,TW150214A0505566,22.9739366,120.1849416
10055462342,TW150214A0505327,23.113735,120.3416016
10111913649,TW150214A0505721,23.0881783,120.2952583
9299772645,TW150214A0505181,23.282155,120.35375
9453648591,TW150214A0505151,23.0590833,120.2060766
10096803315,TW150214A0505432,23.0142616,120.1980216
10069921105,TW150214A0505462,23.0350033,120.2844216
10147521206,TW150214A0505606,22.9701766,120.1768916
10105964051,TW150214A0505411,23.241415,120.190685
10113845802,TW150214A0505703,23.11416,120.2749883
10119823748,TW150214A0505818,23.30346,120.2862316
10121916696,TW150214A0505634,23.3324383,120.280285
9308760404,TW150214A0505106,23.04316,120.2194816
10063581167,TW150214A0505404,23.2397833,120.1796533
10061784411,TW150214A0505556,23.231485,120.1771316
9522854524,TW150214A0505289,23.2581416,120.37055
10059783149,TW150214A0505442,23.238005,120.16999
10115340705,TW150214A0505705,23.1196566,120.2634216
10147757634,TW150214A0505590,22.96743,120.1772716
9524366844,TW150214A0505116,23.073055,120.2997166
10048369103,TW150214A0505292,23.0299416,120.2110166
10051729680,TW150214A0505287,23.092935,120.2430866
10065132759,TW150214A0505504,23.1172283,120.1975466
9301721634,TW150214A0505809,23.0587383,120.20406
10118367017,TW150214A0505748,23.29983,120.2823733
10139747877,TW150214A0505567,23.0388866,120.1398183
9305831160,TW150214A0505218,23.04153,120.2180316
9303292651,TW150214A0505198,23.1043033,120.254705
10118176403,TW150214A0505746,23.3016466,120.2834216
10070481961,TW150214A0505429,23.0096583,120.19889
10062443513,TW150214A0505467,23.035115,120.2772216
10117868955,TW150214A0505738,23.3002466,120.274925
9476707276,TW150214A0505255,23.268705,120.3574266
9385733889,TW150214A0505795,23.0798916,120.2998766
10054778207,TW150214A0505382,23.1910433,120.2247616
10066670560,TW150214A0505428,23.0102,120.198635
10111129778,TW150214A0505510,23.0457116,120.2656283
10060138836,TW150214A0505517,23.3095183,120.3215733
10119934782,TW150214A0505710,23.3060316,120.273985
10142245609,TW150214A0505827,23.2037783,120.325145
10054114283,TW150214A0505378,23.1906766,120.2296133
9304691168,TW150214A0505267,23.098435,120.2685283
10063318585,TW150214A0505448,23.119045,120.2992316
10097764971,TW150214A0505672,22.9957366,120.198075
10057494940,TW150214A0505329,23.1778116,120.2208266
9470242394,TW150214A0505108,23.0430383,120.2212316
9386126984,TW150214A0505233,22.949225,120.3298566
10141796877,TW150214A0505853,23.2097433,120.3274733
9383838748,TW150214A0505191,23.1106133,120.23745
9303600784,TW150214A0505265,23.2836733,120.351565
10054656546,TW150214A0505384,23.1909183,120.2216533
10119206240,TW150214A0505700,23.3023133,120.28395
9516631636,TW150214A0505243,23.2761016,120.3541666
9298698166,TW150214A0505162,23.0601166,120.2091366
10120117233,TW150214A0505687,23.3075466,120.2747233
9385853552,TW150214A0505247,22.95214,120.3318416
9305034965,TW150214A0505079,23.0484233,120.2202483
10137989995,TW150214A0505525,23.0416766,120.1445616
10147049801,TW150214A0505529,22.9702366,120.18232
10112850902,TW150214A0505734,23.096255,120.276015
10059560450,TW150214A0505410,23.244015,120.192455
10143931534,TW150214A0505763,23.2037783,120.32141
10106125346,TW150214A0505230,23.0872266,120.24689
10106223271,TW150214A0505275,23.035512,120.224293
10149169050,TW150214A0505639,23.3585933,120.3939683
9300328881,TW150214A0505168,23.2770216,120.3551483
10068964138,TW150214A0505470,23.323535,120.2697283
9475819561,TW150214A0505232,23.2805716,120.362185
10111049814,TW150214A0505613,23.043985,120.266175
9301143599,TW150214A0505810,23.0582883,120.2067733
10110958045,TW150214A0505508,23.0405616,120.2650833
10065944800,TW150214A0505498,23.034105,120.281425
10118804936,TW150214A0505570,23.3037883,120.2809966
10056935124,TW150214A0505372,23.1897533,120.2264366
10139113846,TW150214A0505652,23.0334466,120.13562
9384985019,TW150214A0505231,23.0895233,120.2451616
10108423773,TW150214A0505557,23.3683383,120.36201
10065642020,TW150214A0505434,22.982305,120.20005
9477880100,TW150214A0505081,23.04608,120.223525
10061999771,TW150214A0505493,23.2421083,120.19047
9453572262,TW150214A0505154,23.06142,120.2041916
9414808417,TW150214A0505155,23.059515,120.2098116
10149570580,TW150214A0505612,22.979554,120.18428
10055198615,TW150214A0505332,23.1802766,120.2303366
10108792791,TW150214A0505728,23.0304933,120.139255
10116027052,TW150214A0505638,23.1149983,120.275905
10115681784,TW150214A0505401,23.1105766,120.2758783
10062399613,TW150214A0505362,23.047355,120.2777716
10138903619,TW150214A0505546,23.0376783,120.1432033
10056866504,TW150214A0505130,23.1766816,120.222545
9453952196,TW150214A0505068,22.9213433,120.2436416
9477279690,TW150214A0505183,23.2717466,120.3583433
10150040881,TW150214A0505690,23.0465583,120.2696166
10141813144,TW150214A0505834,23.20607,120.3256
9308804079,TW150214A0505804,23.0807283,120.2989383
10053135007,TW150214A0505317,23.077825,120.3664116
10148463756,TW150214A0505593,22.9811366,120.1802216
10060727294,TW150214A0505444,22.9806133,120.1976666
10067061872,TW150214A0505477,23.03669,120.283917
10105674382,TW150214A0505342,23.04318,120.256785
10055957505,TW150214A0505383,23.1873533,120.2307183
10069450529,TW150214A0505459,23.2233716,120.1854833
9435705471,TW150214A0505812,23.0596383,120.207865
9516553223,TW150214A0505087,23.0456416,120.219245
10106587568,TW150214A0505391,23.1097283,120.336
10060389439,TW150214A0505369,23.1189483,120.2962866
10066854117,TW150214A0505135,22.9951733,120.1462466
10112232138,TW150214A0505661,23.0948433,120.290595
10145074245,TW150214A0505680,23.0494366,120.268925
10064234451,TW150214A0505456,23.2240183,120.1826733
10144577740,TW150214A0505764,23.04562,120.2732716
10052695604,TW150214A0505339,23.0774816,120.2098783
10113423963,TW150214A0505663,23.1084533,120.27287
9298703894,TW150214A0505242,22.94807,120.332185
9303572000,TW150214A0505182,23.28578,120.3622366
10096977267,TW150214A0505558,23.2717133,120.302535
10148107374,TW150214A0505602,22.9644583,120.1783866
9385626196,TW150214A0505792,23.0817933,120.29931
10059220353,TW150214A0505381,23.18107,120.2415466
10112036193,TW150214A0505644,22.9263686,120.2333831
10052713345,TW150214A0505314,23.0776266,120.36134
10105505447,TW150214A0505315,23.1046516,120.3452066
9476387309,TW150214A0505258,23.27579,120.3559666
10108538439,TW150214A0505623,23.3312266,120.3169016
10055247425,TW150214A0505143,23.1106616,120.338005
10148979482,TW150214A0505719,23.3396366,120.3526416
9384809682,TW150214A0505177,23.089505,120.2439533
10138069425,TW150214A0505548,23.04324,120.1423533
9453842710,TW150214A0505785,22.9325016,120.2505633
10137850000,TW150214A0505526,23.037365,120.1504783
9454157129,TW150214A0505072,22.92393,120.2481033
10070134355,TW150214A0505554,23.2792916,120.3266783
10069892102,TW150214A0505490,23.2909466,120.3400333
10063297169,TW150214A0505134,23.1161183,120.198485
10144453575,TW150214A0505765,23.0475183,120.2741416
9306585988,TW150214A0505797,23.07833,120.29942
10070569175,TW150214A0505552,23.2807833,120.3281966
10121255725,TW150214A0505648,23.307585,120.2807383
10107947281,TW150214A0505658,23.1446316,120.3125016
9300925424,TW150214A0505801,23.0781866,120.301785
10096389224,TW150214A0505712,22.9730666,120.2238
9304910797,TW150214A0505202,23.0969783,120.2641883
10108115972,TW150214A0505620,23.345145,120.2731133
9306930943,TW150214A0505221,23.0344766,120.218695
10114123419,TW150214A0505744,23.09667,120.2862116
10146519514,TW150214A0505486,22.9748083,120.1824166
10116747544,TW150214A0505711,23.241075,120.25955
9523520960,TW150214A0505285,23.2588583,120.3714066
10067645937,TW150214A0505355,23.0414833,120.27446
10063956543,TW150214A0505502,23.3356916,120.2916583
9453368364,TW150214A0505152,23.0595883,120.2042583
10146429529,TW150214A0505584,22.9768866,120.177905
9302055272,TW150214A0505249,23.278425,120.3543416
10146981415,TW150214A0505740,22.9702266,120.1802933
9449976658,TW150214A0505147,23.0584483,120.2051383
10060586855,TW150214A0505455,23.1122516,120.333285
10055375725,TW150214A0505389,23.1157416,120.346295
10066790625,TW150214A0505513,22.98305,120.2187433
9469731941,TW150214A0505110,23.0445233,120.21951
10050820132,TW150214A0505125,23.0432233,120.2526816
9454036500,TW150214A0505789,22.9222633,120.24473
10051577801,TW150214A0505387,23.1100833,120.3458816
10055881295,TW150214A0505518,23.3106833,120.314885
9305669318,TW150214A0505215,23.0348283,120.2147766
10054032432,TW150214A0505124,22.999635,120.2532633
10058164041,TW150214A0505452,22.9853466,120.19761
10149636295,TW150214A0505757,23.04802,120.2671833
10114947417,TW150214A0505698,23.0896366,120.2885766
10138332828,TW150214A0505541,23.0379833,120.14493
10105132923,TW150214A0505433,23.2362383,120.19293
9449828762,TW150214A0505859,23.0581283,120.2062066
10120722959,TW150214A0505684,23.3077916,120.2766016
10097995618,TW150214A0505625,22.9953183,120.2017416
10053617464,TW150214A0505334,23.0651266,120.2064983
9525260713,TW150214A0505115,23.070835,120.2962183
10106039696,TW150214A0505412,23.047585,120.281916
9477128876,TW150214A0505266,23.273965,120.3561133
9475545243,TW150214A0505217,23.0346366,120.2155833
9306107442,TW150214A0505105,23.0369583,120.2173266
10066986734,TW150214A0505487,23.2967383,120.3490083
9306395247,TW150214A0505101,23.0358466,120.217905
10115471558,TW150214A0505416,23.1228333,120.2637016
9298080187,TW150214A0505777,22.92048,120.2455333
10105321577,TW150214A0505624,23.0029516,120.1620583
10101173914,TW150214A0505128,23.0717,120.2073866
10105839501,TW150214A0505564,23.30858,120.3082733
10148751048,TW150214A0505595,22.9657116,120.1762433
10068891511,TW150214A0505461,23.3201116,120.271805
10051198072,TW150214A0505282,23.0865366,120.2472933
