deviceid,name,lat,lon
6923936815,J-06-15-新竹工業區-00083,24.86482,121.00687
6916815708,J-06-15-新竹工業區-00012,24.86934,121.00796
6924764106,J-06-15-新竹工業區-00091,24.87229,121.03616
6931269852,J-11-15-新竹科學園區-00013,24.77657,121.00248
6921485094,J-06-15-新竹工業區-00058,24.86481,121.02235
6924012881,J-06-15-新竹工業區-00084,24.87252,121.03798
6928007766,J-06-15-新竹工業區-00124,24.85816,121.01816
6931921846,J-11-15-新竹科學園區-00020,24.77145,121.0087
6924231743,J-06-15-新竹工業區-00086,24.87449,121.04016
6936138383,J-05-15-竹北區-00006,24.828151,121.013753
6927512371,J-06-15-新竹工業區-00119,24.85937,121.01893
6923674414,J-06-15-新竹工業區-00080,24.86409,121.00876
6921999591,J-06-15-新竹工業區-00063,24.86603,121.0213
6932088651,J-11-15-新竹科學園區-00021,24.77148,121.00761
6932694538,J-11-15-新竹科學園區-00027,24.77495,120.99771
6933207526,J-11-15-新竹科學園區-00033,24.77022,121.01089
6927438579,J-06-15-新竹工業區-00118,24.85669,121.01781
6924502611,J-06-15-新竹工業區-00089,24.8754,121.03688
6927132118,J-06-15-新竹工業區-00115,24.85996,121.01746
6927099754,J-06-15-新竹工業區-00114,24.86026,121.01955
6935686164,J-05-15-竹北區-00004,24.864696,120.946526
6919200281,J-06-15-新竹工業區-00036,24.86691,121.00844
6931498474,J-11-15-新竹科學園區-00015,24.77445,121.00617
6920172537,J-06-15-新竹工業區-00045,24.86429,121.00341
6930693895,J-11-15-新竹科學園區-00007,24.77833,120.99139
6930539965,J-11-15-新竹科學園區-00006,24.77936,120.99208
6929539218,J-06-15-新竹工業區-00139,24.85837,121.01592
6933176350,J-11-15-新竹科學園區-00032,24.77106,121.00995
6930126041,J-11-15-新竹科學園區-00002,24.77454,120.99075
6923134172,J-06-15-新竹工業區-00075,24.87307,121.03364
6933621894,J-11-15-新竹科學園區-00037,24.76648,121.01233
6931545474,J-11-15-新竹科學園區-00016,24.77386,121.008
6934983084,J-10-15-五華工業區-00007,24.7388,121.13182
6921215609,J-06-15-新竹工業區-00056,24.86893,121.02122
6919349569,J-06-15-新竹工業區-00037,24.86879,121.0095
6926436715,J-06-15-新竹工業區-00108,24.86674,121.01237
6922239857,J-06-15-新竹工業區-00066,24.86401,121.01078
6917872261,J-06-15-新竹工業區-00022,24.86995,121.0032
6931623800,J-11-15-新竹科學園區-00017,24.77311,121.00967
6918466163,J-06-15-新竹工業區-00028,24.87058,121.01281
6917661247,J-06-15-新竹工業區-00020,24.86422,121.00436
6933520203,J-11-15-新竹科學園區-00036,24.76727,121.01145
6923751402,J-06-15-新竹工業區-00081,24.86691,121.00649
6918939167,J-06-15-新竹工業區-00033,24.86787,121.00884
6935359796,J-05-15-竹北區-00001,24.8340625,121.0208446
6934750678,J-10-15-五華工業區-00005,24.74152,121.13447
6918829352,J-06-15-新竹工業區-00032,24.86813,121.0069
6920555746,J-06-15-新竹工業區-00049,24.87043,121.0183
6920916468,J-06-15-新竹工業區-00053,24.86828,121.01962
6925267282,J-06-15-新竹工業區-00096,24.86463,121.02034
6926866153,J-06-15-新竹工業區-00112,24.85886,121.01275
6919116007,J-06-15-新竹工業區-00035,24.87176,121.0108
6928666036,J-06-15-新竹工業區-00130,24.86162,121.01539
6928903051,J-06-15-新竹工業區-00133,24.85925,121.01379
6925405069,J-06-15-新竹工業區-00098,24.8662,121.01827
6924407346,J-06-15-新竹工業區-00088,24.87561,121.03942
6924909336,J-06-15-新竹工業區-00093,24.86291,121.00983
6935426103,J-05-15-竹北區-00002,24.834306,121.021026
6921665822,J-06-15-新竹工業區-00060,24.87364,121.02726
6928345556,J-06-15-新竹工業區-00127,24.865,121.01746
6918248960,J-06-15-新竹工業區-00026,24.87375,121.01089
6928295031,J-06-15-新竹工業區-00126,24.86347,121.01453
6918360981,J-06-15-新竹工業區-00027,24.87805,121.01015
6919041439,J-06-15-新竹工業區-00034,24.87131,121.01162
6928715805,J-06-15-新竹工業區-00131,24.86335,121.01641
6917726300,J-06-15-新竹工業區-00021,24.86612,121.00567
6930773062,J-11-15-新竹科學園區-00008,24.77633,120.98972
6933782238,J-11-15-新竹科學園區-00038,24.76668,121.01621
6930343767,J-11-15-新竹科學園區-00004,24.77507,120.99337
6921048653,J-06-15-新竹工業區-00054,24.86791,121.01708
6928521860,J-06-15-新竹工業區-00129,24.86274,121.01586
6923885853,J-06-15-新竹工業區-00082,24.86675,121.006
6916736256,J-06-15-新竹工業區-00011,24.87452,121.01151
6920327905,J-06-15-新竹工業區-00047,24.87248,121.02586
6929417058,J-06-15-新竹工業區-00138,24.8589,121.01415
6931042825,J-11-15-新竹科學園區-00011,24.7787,120.99938
6916631230,J-06-15-新竹工業區-00010,24.86745,121.00639
6920214531,J-06-15-新竹工業區-00046,24.86841,121.0224
6922152994,J-06-15-新竹工業區-00065,24.87282,121.02401
6918692310,J-06-15-新竹工業區-00030,24.87585,121.01115
6935973755,J-02-10-竹東測站-00007,24.740744,121.089003
6932846990,J-11-15-新竹科學園區-00029,24.77701,120.99528
6930986579,J-11-15-新竹科學園區-00010,24.77809,120.99768
6936035172,J-06-10-湖口測站-00008,24.900142,121.038653
6932259420,J-11-15-新竹科學園區-00023,24.77196,121.00265
6922461343,J-06-15-新竹工業區-00068,24.87255,121.02276
6925839479,J-06-15-新竹工業區-00102,24.86698,121.01649
6935088143,J-10-15-五華工業區-00008,24.73774,121.12725
6935246012,J-10-15-五華工業區-00010,24.73603,121.12307
6922837174,J-06-15-新竹工業區-00072,24.87071,121.03386
6918143884,J-06-15-新竹工業區-00025,24.87244,121.00987
6934637782,J-10-15-五華工業區-00004,24.74386,121.13581
6931328340,J-11-15-新竹科學園區-00014,24.77523,121.0047
6927335790,J-06-15-新竹工業區-00117,24.86247,121.02096
6916294024,J-06-15-新竹工業區-00006,24.86644,120.99703
6934372863,J-10-15-五華工業區-00001,24.73527,121.12076
6920416091,J-06-15-新竹工業區-00048,24.86973,121.01975
6921772599,J-06-15-新竹工業區-00061,24.87337,121.02614
6922934276,J-06-15-新竹工業區-00073,24.87502,121.03485
6933478477,J-11-15-新竹科學園區-00035,24.76815,121.01075
6929255768,J-06-15-新竹工業區-00136,24.86083,121.01996
6934446389,J-10-15-五華工業區-00002,24.73802,121.12992
6922091072,J-06-15-新竹工業區-00064,24.86741,121.0189
6929111203,J-06-15-新竹工業區-00135,24.86142,121.01843
6915873421,J-06-15-新竹工業區-00002,24.86937,120.99837
6926046443,J-06-15-新竹工業區-00104,24.86395,121.02228
6931874300,J-11-15-新竹科學園區-00019,24.77128,121.00497
6936291060,J-06-10-湖口測站-00010,24.900142,121.038652
6918083536,J-06-15-新竹工業區-00024,24.8691,121.00529
6926701796,J-06-15-新竹工業區-00111,24.86072,121.01794
6933027647,J-11-15-新竹科學園區-00031,24.77901,120.99307
6933969594,J-11-15-新竹科學園區-00040,24.76647,121.01347
6916493885,J-06-15-新竹工業區-00008,24.87317,121.01047
6923404404,J-06-15-新竹工業區-00078,24.87489,121.03245
6925748603,J-06-15-新竹工業區-00101,24.86323,121.02369
6930033376,J-11-15-新竹科學園區-00001,24.77546,120.98932
6932380724,J-11-15-新竹科學園區-00024,24.77283,121.00117
6932462896,J-11-15-新竹科學園區-00025,24.77381,120.99969
6930252393,J-11-15-新竹科學園區-00003,24.77437,120.99233
6935555086,J-05-15-竹北區-00003,24.82815,121.013754
6919666511,J-06-15-新竹工業區-00040,24.86903,121.01192
6928818786,J-06-15-新竹工業區-00132,24.86042,121.01464
6928479266,J-06-15-新竹工業區-00128,24.86338,121.01958
6915798181,J-06-15-新竹工業區-00001,24.86786,120.99717
6926369482,J-06-15-新竹工業區-00107,24.86905,121.01411
6916091038,J-06-15-新竹工業區-00004,24.86902,120.99664
6917147711,J-06-15-新竹工業區-00015,24.87144,121.00097
6926596810,J-06-15-新竹工業區-00109,24.86664,121.01335
6922576032,J-06-15-新竹工業區-00069,24.87077,121.02114
6929365389,J-06-15-新竹工業區-00137,24.86219,121.01701
6919459238,J-06-15-新竹工業區-00038,24.87024,121.01053
6920877421,J-06-15-新竹工業區-00052,24.86958,121.02028
6922607340,J-06-15-新竹工業區-00070,24.87309,121.02503
6918703842,J-06-15-新竹工業區-00031,24.87701,121.01083
6921361432,J-06-15-新竹工業區-00057,24.86846,121.01738
6925586931,J-06-15-新竹工業區-00099,24.86622,121.01777
6927930179,J-06-15-新竹工業區-00123,24.86573,121.01561
6930848215,J-11-15-新竹科學園區-00009,24.77663,120.99624
6934543378,J-10-15-五華工業區-00003,24.74474,121.13755
6927821630,J-06-15-新竹工業區-00122,24.8624,121.01897
6934812775,J-10-15-五華工業區-00006,24.74,121.13335
6931111881,J-11-15-新竹科學園區-00012,24.77759,121.00084
6920693973,J-06-15-新竹工業區-00050,24.87059,121.02641
6917981976,J-06-15-新竹工業區-00023,24.86745,120.99829
6917092348,J-06-15-新竹工業區-00014,24.87034,120.99951
6919769089,J-06-15-新竹工業區-00041,24.86589,121.01031
6920047626,J-06-15-新竹工業區-00044,24.86491,121.00141
6924187125,J-06-15-新竹工業區-00085,24.87334,121.0394
6935831680,J-02-10-竹東測站-00006,24.740544,121.089003
6916905050,J-06-15-新竹工業區-00013,24.87263,121.00214
6919912762,J-06-15-新竹工業區-00043,24.86609,121.00009
6916590555,J-06-15-新竹工業區-00009,24.8781,121.00979
6928125982,J-06-15-新竹工業區-00125,24.86277,121.01383
6927203203,J-06-15-新竹工業區-00116,24.85913,121.01691
6924327608,J-06-15-新竹工業區-00087,24.87556,121.04018
6923370176,J-06-15-新竹工業區-00077,24.87189,121.03379
6919547272,J-06-15-新竹工業區-00039,24.86791,121.01127
6935724519,J-05-15-竹北區-00005,24.851428,120.946941
6927756127,J-06-15-新竹工業區-00121,24.8642,121.01477
6926193306,J-06-15-新竹工業區-00105,24.86692,121.01472
6927672351,J-06-15-新竹工業區-00120,24.86173,121.02044
6926938998,J-06-15-新竹工業區-00113,24.85768,121.01841
6917477876,J-06-15-新竹工業區-00018,24.87118,121.00305
6932931000,J-11-15-新竹科學園區-00030,24.77779,120.99446
6932508601,J-11-15-新竹科學園區-00026,24.77436,120.99871
6923514468,J-06-15-新竹工業區-00079,24.87423,121.03024
6929600755,J-06-15-新竹工業區-00140,24.86902,121.01412
6930440754,J-11-15-新竹科學園區-00005,24.77606,120.99443
6932153838,J-11-15-新竹科學園區-00022,24.77146,121.0062
6933371488,J-11-15-新竹科學園區-00034,24.76923,121.01075
6917565176,J-06-15-新竹工業區-00019,24.86531,121.00516
6921832162,J-06-15-新竹工業區-00062,24.86568,121.02285
6922379795,J-06-15-新竹工業區-00067,24.87382,121.02818
6915979385,J-06-15-新竹工業區-00003,24.87003,120.99874
6919862317,J-06-15-新竹工業區-00042,24.86698,121.01053
6924835895,J-06-15-新竹工業區-00092,24.86155,121.00837
6925629529,J-06-15-新竹工業區-00100,24.86362,121.02158
6935168718,J-10-15-五華工業區-00009,24.73683,121.12531
6925056524,J-06-15-新竹工業區-00094,24.86324,121.00527
6922711331,J-06-15-新竹工業區-00071,24.87155,121.00869
6925155448,J-06-15-新竹工業區-00095,24.86226,121.00696
6921120895,J-06-15-新竹工業區-00055,24.86986,121.01826
6925976162,J-06-15-新竹工業區-00103,24.86463,121.02095
6932754214,J-11-15-新竹科學園區-00028,24.77568,120.99685
6917352866,J-06-15-新竹工業區-00017,24.87028,121.002
