deviceid,name,lat,lon
6772429689,TW120111A0202728,23.72006,120.50341
6770261421,TW120111A0202670,23.71661,120.50533
6781366240,TW120111A0202676,23.71442,120.51176
6775095723,TW120111A0202785,23.73611,120.54615
6775337779,TW120111A0202788,23.73017,120.56493
6777212519,TW120111A0202765,23.73402,120.54738
6773753615,TW120111A0202662,23.717882,120.501143
6784786376,TW120111A0202756,23.73264,120.55065
6774794898,TW120111A0202761,23.72922,120.5389
6769194014,TW120111A0202669,23.725292,120.516259
6769357672,TW120111A0202688,23.71209,120.50961
6766983971,TW120111A0202715,23.72739,120.51806
7989902710,TW120111A0202717,23.72826439,120.51766199
6784019077,TW120111A0202787,23.73226,120.56655
6771397828,TW120111A0202784,23.73699,120.54812
6778468784,TW120111A0202693,23.71399,120.50634
6784609697,TW120111A0202726,23.71756,120.50081
6778393060,TW120111A0202655,23.714191,120.513599
6767695646,TW120111A0202687,23.71307,120.50972
6778722453,TW120111A0202704,23.72244,120.50526
6778107761,TW120111A0202710,23.7229,120.50993
6773249309,TW120111A0202698,23.71546,120.50539
6785315479,TW120111A0202786,23.73578,120.54502
6776666277,TW120111A0202651,23.722836,120.510012
6783687413,TW120111A0202656,23.713943,120.511345
6771447058,TW120111A0202792,23.72614,120.56355
6771875639,TW120111A0202767,23.73505,120.5497
6774529911,TW120111A0202689,23.71705,120.50846
6775485266,TW120111A0202712,23.72102,120.51061
6781648839,TW120111A0202733,23.72462,120.51297
6779060485,TW120111A0202749,23.73919,120.53509
6784992768,TW120111A0202750,23.73938,120.54401
6775150810,TW120111A0202674,23.71385,120.51069
6775903478,TW120111A0202652,23.72139,120.510356
6772700948,TW120111A0202668,23.72432,120.511967
6780731211,TW120111A0202657,23.714125,120.507436
6769098058,TW120111A0202724,23.7256,120.51113
6783249749,TW120111A0202701,23.71906,120.50298
6784171382,TW120111A0202760,23.72877,120.54088
6776550694,TW120111A0202690,23.71547,120.50821
6782960893,TW120111C0202799,23.71364,120.54544
6768372575,TW120111A0202691,23.7153,120.50773
6783360432,TW120111A0202772,23.73859,120.55091
