deviceid,name,lat,lon
9083160641,KS-8000694,22.5319767,120.3997734
9019262784,KS-8000320,22.7766039,120.3608003
10373462695,KS-8001079,22.6396,120.3241
9034300652,KS-8000063,22.846,120.2629
9021865575,KS-8000119,22.8112,120.2522
9120946866,KS-8000415,22.525009,120.347785
9071129835,KS-8000454,22.7059115,120.3413744
9127656072,KS-8000015,22.8867,120.2396
9370599027,KS-8000294,22.79557,120.23323
9130663640,KS-8000709,22.4847862,120.4096352
9010970964,KS-8000151,22.811,120.2629
9032639885,KS-8000654,22.5804549,120.3156516
10337756429,KS-8001019,22.6326,120.288
9084031022,KS-8000695,22.5249335,120.4002104
9015720833,KS-8000078,22.8371,120.2758
9366887975,KS-8000249,22.8208425,120.3028512
9045855956,KS-8000128,22.8163,120.2543
9129811106,KS-8000005,22.9084,120.2107
9045719838,KS-8000117,22.8141,120.2521
9363183231,KS-8000202,22.803302,120.281481
10344320880,KS-8001024,22.62107,120.302729
9110386859,KS-8000498,22.7009355,120.3897309
9020011960,KS-8000336,22.7619653,120.2786887
9117232913,KS-8000667,22.57495,120.29698
9123097669,KS-8000490,22.6930907,120.3712585
9122604401,KS-8000584,22.62135,120.40695
9032769537,KS-8000021,22.8825,120.2493
9108953171,KS-8000458,22.714936,120.3317047
9053764220,KS-8000198,22.80787,120.27981
9023280361,KS-8000090,22.8533,120.2891
10375481365,KS-8001073,22.6620958,120.2927308
9127194214,KS-8000052,22.852,120.2434
9129236234,KS-8000551,22.617593,120.3332037
9132327466,KS-8000083,22.837,120.2839
9073899827,KS-8000581,22.6344453,120.3971677
9030129459,KS-8000277,22.7790564,120.2813485
9069346550,KS-8000388,22.7172064,120.3008495
9014918511,KS-8000087,22.8353,120.2876
9011552533,KS-8000312,22.7858963,120.3518564
9071291717,KS-8000452,22.6793899,120.3346782
9078912111,KS-8000543,22.6177484,120.3321216
10333727188,KS-8001029,22.62083,120.29388
9118148775,KS-8000426,22.6518753,120.424783
9034670749,KS-8000162,22.8148,120.2693
9084649670,KS-8000713,22.4774258,120.4103249
10381692959,KS-8001027,22.6042,120.298
9023195275,KS-8000363,22.7476805,120.2615099
9024293954,KS-8000264,22.7913907,120.307193
9068187062,KS-8000383,22.7176038,120.2978267
9018945455,KS-8000334,22.7620061,120.2753624
9105098308,KS-8000692,22.5169017,120.3953448
9081956199,KS-8000714,22.4761828,120.4130936
9104921729,KS-8000689,22.4955926,120.3983432
9010466816,KS-8000149,22.8136,120.2646
9121784431,KS-8000413,22.515952,120.357149
9122494261,KS-8000586,22.6297603,120.4205078
9128367290,KS-8000051,22.8487,120.2372
9111964441,KS-8000429,22.662378,120.4213887
9031891058,KS-8000174,22.81409,120.27245
9103826784,KS-8000615,22.538678,120.4169708
9013604153,KS-8000067,22.8637,120.2662
9021298375,KS-8000113,22.8149,120.2499
9019952392,KS-8000338,22.7649255,120.2815427
9369971870,KS-8000361,22.76491,120.26722
9106505164,KS-8000731,22.63204,120.28721
9113957462,KS-8000673,22.5126384,120.3602641
9123100924,KS-8000639,22.7246347,120.3088905
9012896779,KS-8000061,22.8306,120.2658
9075330986,KS-8000507,22.6685823,120.357873
9129698783,KS-8000080,22.8314,120.2774
