deviceid,name,lat,lon
10008676895,CY-6000048,23.52602,120.45181
10011494538,CY-6000062,23.52194,120.45167
10008139895,CY-6000051,23.528888,120.456355
10012741404,CY-6000068,23.51956,120.45575
10016951036,CY-6000091,23.5249,120.45519
10015708308,CY-6000090,23.52536,120.45635
10013866258,CY-6000065,23.51833,120.45042
10008973820,CY-6000056,23.52583,120.45972
9993502805,CY-6000005,23.51967,120.43583
10016004871,CY-6000095,23.52051,120.45914
10015603347,CY-6000084,23.52622,120.45567
9994671758,CY-6000016,23.52153,120.43603
10010710232,CY-6000100,23.446537,120.436733
10012283739,CY-6000077,23.52,120.45722
10011881281,CY-6000073,23.52092,120.45464
10024148849,CY-6000001,23.51987,120.43317
10000399488,CY-6000022,23.52214,120.42951
10023666818,CY-6000035,23.513506,120.439876
10023916677,CY-6000032,23.51636,120.43797
10006721751,CY-6000075,23.52234,120.4595
10007625901,CY-6000046,23.52382,120.44846
10016309393,CY-6000096,23.52083,120.46028
10016837050,CY-6000082,23.52693,120.45808
10008044404,CY-6000050,23.5285,120.45566
10024899300,CY-6000026,23.51622,120.43024
10018307413,CY-6000030,23.51775,120.43925
9993404078,CY-6000008,23.51937,120.43377
10024225163,CY-6000027,23.51855,120.43309
9994956682,CY-6000019,23.52181,120.43191
10015970957,CY-6000088,23.52125,120.45759
10008285884,CY-6000052,23.530037,120.45813
10046850100,CY-6000098,23.453744,120.471274
10013286485,CY-6000069,23.51791,120.45536
10011939385,CY-6000074,23.52132,120.45614
10046083012,CY-6000012,23.52231,120.43906
10012627264,CY-6000067,23.51888,120.45351
10008482145,CY-6000053,23.5303,120.45712
10016798167,CY-6000081,23.52517,120.45946
9994798683,CY-6000013,23.52309,120.43795
10046403575,CY-6000038,23.52539,120.43147
10016160563,CY-6000094,23.51941,120.46005
9995121320,CY-6000023,23.5223,120.42808
10009682886,CY-6000059,23.52413,120.45579
10016256660,CY-6000080,23.52129,120.46186
10007539354,CY-6000044,23.52044,120.4421
10024049587,CY-6000029,23.51728,120.43571
9993654634,CY-6000003,23.51898,120.43132
10009026181,CY-6000055,23.52684,120.45942
10022920412,CY-6000036,23.51481,120.44135
10008567090,CY-6000049,23.52755,120.45422
10016528814,CY-6000087,23.523028,120.457174
10007270126,CY-6000039,23.52149,120.44477
10017341048,CY-6000085,23.52332,120.45025
10015564932,CY-6000083,23.5282,120.45498
10011148134,CY-6000070,23.52292,120.45661
10024356562,CY-6000028,23.51688,120.43268
10012025494,CY-6000076,23.52187,120.45791
10008866629,CY-6000045,23.52304,120.44722
9994425024,CY-6000033,23.51527,120.43906
10008706249,CY-6000047,23.52483,120.45002
10017029580,CY-6000092,23.52387,120.45269
10011795230,CY-6000072,23.52045,120.45286
9994133999,CY-6000017,23.52138,120.43456
10015826383,CY-6000089,23.52431,120.45666
9994284921,CY-6000015,23.52196,120.43659
9993711242,CY-6000006,23.51955,120.43521
9993211403,CY-6000009,23.51888,120.43032
10016697435,CY-6000097,23.52398,120.46013
9994386793,CY-6000018,23.52171,120.43292
10023583528,CY-6000037,23.513833,120.441435
9993841549,CY-6000002,23.51913,120.43245
10046582335,CY-6000041,23.52276,120.43
10009155643,CY-6000054,23.52768,120.45896
10005897410,CY-6000007,23.51951,120.43467
10017156087,CY-6000093,23.52405,120.45022
9994033869,CY-6000014,23.52227,120.43695
10011236179,CY-6000063,23.5225,120.455
10036096161,CY-6000040,23.52552,120.43841
10010872266,CY-6000060,23.5248,120.45813
10012432999,CY-6000066,23.5186,120.45245
10000275182,CY-6000021,23.52207,120.43048
9993942377,CY-6000010,23.5186,120.42926
10046361710,CY-6000043,23.52667,120.43237
10011505486,CY-6000061,23.52184,120.4526
10024705171,CY-6000025,23.51592,120.43092
9993321022,CY-6000004,23.51982,120.43658
10017241034,CY-6000086,23.52287,120.44973
9994850464,CY-6000011,23.51805,120.42865
10011678157,CY-6000071,23.52002,120.45101
10046128134,CY-6000042,23.523853,120.433828
10012110027,CY-6000079,23.51978,120.46147
10024547614,CY-6000024,23.51469,120.43131
10013104028,CY-6000078,23.51735,120.45337
10009299740,CY-6000057,23.52364,120.4592
10009779211,CY-6000058,23.52033,120.45022
10018428092,CY-6000031,23.51732,120.44028
9995071588,CY-6000020,23.521878,120.431544
10013494365,CY-6000064,23.51972,120.44917
9994542036,CY-6000034,23.52142,120.42973
10046719595,CY-6000099,23.444643,120.457001
