deviceid,name,lat,lon
11280481246,CG-5001140,23.890475,120.519813
11269424629,CG-5001202,24.0663223,120.5410256
11278803047,CG-5001173,23.888328,120.609854
11280899452,CG-5001149,23.866352,120.531536
11269264945,CG-5001034,23.981848,120.391027
11274117186,CG-5001089,24.059739,120.532854
11266019180,CG-5001007,24.145883,120.49564
11268157104,CG-5001049,23.991997,120.48769
11284392572,CG-5001031,24.034355,120.440029
11271953644,CG-5001073,24.093425,120.550608
11275450028,CG-5001121,23.953699,120.498756
11280565519,CG-5001200,24.011171,120.647359
11278497815,CG-5001177,23.907199,120.578714
11278699534,CG-5001160,23.870784,120.481463
11277437637,CG-5001110,23.951597,120.544763
11271869093,CG-5001077,24.101264,120.568871
11266825230,CG-5001043,23.955431,120.419679
11277601729,CG-5001126,23.924144,120.516376
11278020041,CG-5001175,23.907493,120.569488
11275284064,CG-5001127,23.918404,120.520887
11266783878,CG-5001024,24.076392,120.418218
11266565218,CG-5001018,24.088586,120.479851
11285389402,CG-5001169,23.842382,120.594013
11279889317,CG-5001125,23.931178,120.479607
11275101006,CG-5001113,23.936898,120.511778
11283273786,CG-5001190,23.959402,120.582901
11284946051,CG-5001132,23.929577,120.54461
11282260582,CG-5001191,23.951123,120.593629
11266257826,CG-5001006,24.153386,120.488172
11279755033,CG-5001157,23.878971,120.460279
11283162605,CG-5001040,23.897446,120.425696
11285009782,CG-5001131,23.929749,120.556817
11268477940,CG-5001035,23.895769,120.328316
11284587552,CG-5001171,23.865391,120.568396
11265659513,CG-5001002,24.17747,120.499218
11269059362,CG-5001025,24.058115,120.43519
11271455599,CG-5001064,24.15018,120.509564
11272286287,CG-5001075,24.105872,120.562175
11274044949,CG-5001097,24.021272,120.557767
11272744651,CG-5001079,24.0943,120.569022
11269894329,CG-5001056,24.050373,120.510398
11274891192,CG-5001092,24.05775,120.616249
11281748534,CG-5001176,23.90021,120.590746
11267029071,CG-5001013,24.123846,120.457403
11271744307,CG-5001078,24.098274,120.574465
11269539152,CG-5001045,24.005351,120.450277
11285510027,CG-5001062,24.131806,120.489731
11270937607,CG-5001071,24.098381,120.535486
11279024990,CG-5001150,23.858772,120.526957
11276737504,CG-5001155,23.876734,120.463073
11280746266,CG-5001139,23.904312,120.509974
11276316889,CG-5001151,23.876235,120.517068
11279692980,CG-5001205,24.0663223,120.5410256
11284250559,CG-5001032,24.037764,120.422393
11280977753,CG-5001198,24.014,120.630059
11276565778,CG-5001103,24.008554,120.539559
11270602528,CG-5001065,24.128501,120.514645
11275517728,CG-5001142,23.88902,120.551083
11285958329,CG-5001148,23.851839,120.548937
11281038190,CG-5001199,24.027819,120.623618
11276882784,CG-5001119,23.958832,120.460476
11277141450,CG-5001167,23.845108,120.57212
11265884610,CG-5001005,24.158474,120.497172
11273059441,CG-5001100,23.998812,120.592409
11278242204,CG-5001168,23.84578,120.573517
11272901776,CG-5001083,24.076208,120.532736
11273173435,CG-5001106,23.960292,120.53301
11282915798,CG-5001189,23.972394,120.580044
11267881064,CG-5001012,24.131489,120.449378
11265570537,CG-5001195,23.968975,120.606324
11266458733,CG-5001017,24.098703,120.46949
11276287621,CG-5001147,23.849004,120.569982
11274210843,CG-5001088,24.055458,120.514994
11271000274,CG-5001061,24.120925,120.495868
11280054530,CG-5001180,23.923589,120.603478
11283828486,CG-5001185,23.946351,120.579918
11267611803,CG-5001020,24.083356,120.444333
11268719656,CG-5001048,23.97951,120.49167
11283013150,CG-5001186,23.956317,120.570126
11276671281,CG-5001143,23.88791,120.563961
11266114125,CG-5001009,24.148211,120.459028
11285141817,CG-5001098,24.015782,120.570397
11272661818,CG-5001093,24.024145,120.573636
11282817801,CG-5001135,23.908537,120.552084
11286088524,CG-5001114,23.938311,120.552532
11269112282,CG-5001036,23.86682,120.354956
11278387727,CG-5001118,23.960139,120.477571
11280138913,CG-5001158,23.876992,120.466252
11267596214,CG-5001042,23.921372,120.380876
11270574290,CG-5001066,24.113998,120.506546
11277065839,CG-5001145,23.862327,120.542834
11268506229,CG-5001037,23.872502,120.389087
11273785155,CG-5001090,24.065187,120.555568
11273478905,CG-5001082,24.079623,120.545125
11267771861,CG-5001029,24.047767,120.445703
11274565980,CG-5001112,23.950078,120.526717
11281619157,CG-5001203,24.0663223,120.5410256
11282020382,CG-5001101,23.986151,120.588641
11272035874,CG-5001069,24.107919,120.534536
11271107267,CG-5001070,24.100817,120.521395
11276140696,CG-5001128,23.933161,120.52543
11265792813,CG-5001003,24.17076,120.492903
11278559428,CG-5001141,23.884736,120.526864
11279324000,CG-5001170,23.849124,120.573376
11283953478,CG-5001182,23.941766,120.580792
11281842226,CG-5001001,24.175736,120.490483
11267287028,CG-5001030,24.03561,120.454584
11285775149,CG-5001008,24.144919,120.485167
11269300111,CG-5001041,23.910981,120.421415
11283658490,CG-5001192,23.957334,120.603641
11277266956,CG-5001116,23.968753,120.489128
11269626814,CG-5001046,24.000079,120.463547
11282558349,CG-5001183,23.937881,120.576857
11270833765,CG-5001074,24.099924,120.557132
11268857803,CG-5001047,23.995055,120.477065
11266631783,CG-5001010,24.161681,120.479538
11275895678,CG-5001115,23.971476,120.511028
11266946057,CG-5001015,24.112292,120.446484
11271684609,CG-5001081,24.084475,120.542128
11267313536,CG-5001022,24.055973,120.476293
11281508348,CG-5001165,23.800123,120.641497
11275391021,CG-5001094,24.050247,120.542783
11280309796,CG-5001166,23.85041,120.572875
11274668034,CG-5001107,23.948564,120.55829
11276950224,CG-5001144,23.880788,120.548233
11271589712,CG-5001067,24.120504,120.522731
11274398208,CG-5001117,23.9746,120.479224
11279420374,CG-5001172,23.867781,120.604934
11268997590,CG-5001023,24.069926,120.438486
11282104323,CG-5001194,23.977845,120.597524
11280656143,CG-5001163,23.7985175,120.6327612
11284889695,CG-5001130,23.920681,120.546914
11278171148,CG-5001124,23.947698,120.480909
11277546935,CG-5001164,23.79243,120.637706
11270003982,CG-5001059,24.097802,120.48897
11275907344,CG-5001104,23.98485,120.517102
11272172633,CG-5001087,24.058267,120.513872
11282786596,CG-5001188,23.972663,120.565059
11272332260,CG-5001076,24.104246,120.572558
11281105466,CG-5001021,24.072575,120.456714
11282672043,CG-5001187,23.971156,120.554683
11273618895,CG-5001111,23.937506,120.539292
11271214178,CG-5001063,24.138214,120.508651
11277792556,CG-5001153,23.903691,120.465244
11284402349,CG-5001133,23.922541,120.557093
11285471151,CG-5001051,24.013169,120.50252
11276490066,CG-5001129,23.923742,120.532722
11283418672,CG-5001039,23.898051,120.398944
11270205951,CG-5001060,24.110981,120.493513
11273209695,CG-5001091,24.06773,120.612229
11273344779,CG-5001084,24.076482,120.518495
11265993979,CG-5001004,24.167497,120.499176
11269740439,CG-5001044,23.985553,120.443299
11283362268,CG-5001193,23.967953,120.599669
11278752019,CG-5001204,24.0663223,120.5410256
11285270945,CG-5001050,24.003533,120.508078
11268204551,CG-5001016,24.098678,120.451626
11285673481,CG-5001053,24.023527,120.496133
11280271370,CG-5001154,23.880943,120.459037
11274495555,CG-5001120,23.955659,120.487993
11277373933,CG-5001152,23.88982,120.507522
11268074003,CG-5001028,24.049587,120.428045
