deviceid,name,lat,lon
11641355717,TW150314A0408305,23.0319416,120.2447283
11637560791,TW150314A0408397,23.2563666,120.2864083
11658785394,TW150314A0408548,23.2258416,120.2261616
11309359042,TW150314A0508127,22.9970816,120.213695
11325000555,TW150314A0408252,22.98714,120.222775
11306963019,TW150314A0508092,23.1894016,120.1331633
11662072388,TW150314A0408566,23.227935,120.2042716
11324484020,TW150314A0408267,23.02252,120.25063
11594292353,TW150314A0508292,23.037755,120.2540333
11659652384,TW150314A0408555,23.1930983,120.2501083
11321141771,TW150314A0508115,22.9957433,120.20379
11668173237,TW150314A0408527,23.3227616,120.3053933
11640379357,TW150314A0408404,23.2573933,120.2893966
11318054328,TW150314A0508142,23.025295,120.2269283
11638999199,TW150314A0408319,23.027775,120.22801
11641193710,TW150314A0408377,23.240645,120.2453233
11594091343,TW150314A0508286,23.031145,120.23132
11641716996,TW150314A0408315,23.03255,120.24592
11308884472,TW150314A0508197,23.23011,120.2630366
11325372089,TW150314A0408249,23.0093133,120.2231966
11636808456,TW150314A0408356,23.3862166,120.4012083
11642818966,TW150314A0408391,23.2088116,120.2620333
11667155685,TW150314A0408529,23.302765,120.3203233
11660811102,TW150314A0408418,22.96738,120.28038
11314416763,TW150314A0508231,23.0806316,120.48885
11639110869,TW150314A0408399,23.2374916,120.2407616
11315348988,TW150314A0508182,23.0187566,120.19843
11655327526,TW150314A0408465,23.261015,120.3836183
11640693039,TW150314A0408407,23.2345233,120.2522016
11651170362,TW150314A0408462,22.9320333,120.3109383
11665626398,TW150314A0408537,23.2834266,120.3827533
11320345803,TW150314A0508117,23.005625,120.2055516
11660465662,TW150314A0408365,23.3055633,120.317355
11654170657,TW150314A0408504,23.28348,120.3795633
11317016706,TW150314A0508161,22.9915933,120.2929
11321621638,TW150314A0508154,23.1952633,120.4859716
11666062292,TW150314A0408490,23.1383016,120.3304533
11320228323,TW150314A0508243,23.205505,120.2077216
11638555664,TW150314A0408375,23.2335133,120.2458883
11647193352,TW150314A0408378,23.23587,120.2418733
11645734627,TW150314A0408335,22.96208,120.262585
11312835868,TW150314A0508184,23.0122283,120.216355
11309629336,TW150314A0508209,23.2870316,120.2014333
11318870756,TW150314A0508093,23.2172133,120.0974716
11322929418,TW150314A0408266,23.3482933,120.44693
11643050563,TW150314A0408395,23.2330266,120.25244
11323132339,TW150314A0408246,22.97204,120.2517716
11656658550,TW150314A0408298,23.0676566,120.1740283
11667052218,TW150314A0408534,23.320195,120.341005
11316402053,TW150314A0508158,22.9541183,120.19564
11321004585,TW150314A0508242,23.191385,120.2453316
11326230968,TW150314A0408262,22.95897,120.187276
11642943579,TW150314A0408372,23.3862116,120.40563
11665986409,TW150314A0408484,23.2484766,120.2073516
11650337916,TW150314A0408468,23.2721966,120.3387533
11322491347,TW150314A0408278,23.0901333,120.2113233
11316301422,TW150314A0508139,23.1211283,120.23652
11319291140,TW150314A0508110,23.0041266,120.1909616
11326178731,TW150314A0408281,23.018714,120.226139
11643630523,TW150314A0408306,23.0540533,120.1077583
11594408401,TW150314A0508288,23.2999483,120.3974616
11669103256,TW150314A0408565,23.1408166,120.3112016
11657291230,TW150314A0408502,23.2662583,120.15426
11669450660,TW150314A0408582,23.142365,120.315315
11652060202,TW150314A0408453,23.1017416,120.31524
